time,part,x_r,y_r,z_r,x_d,y_d,z_d
152.567,left ear,89.645,407.957,19,90.1683,407.397,19
152.567,right ear,101.475,417.972,19,100.952,418.531,19
152.567,left front paw,88.7777,412.463,-8,91.3419,409.434,-8
152.567,right front paw,97.1732,419.571,-8,94.6091,422.6,-8
152.567,left hind paw,101.087,385.542,-8,98.5225,388.571,-8
152.567,right hind paw,121.694,402.988,-8,124.258,399.959,-8
152.567,tail root,125.282,377.856,-6,125.282,377.856,-6
152.567,head center,95.56,412.964,19,95.56,412.964,19
152.567,tail base,111.39,394.265,19,111.39,394.265,19
152.6,nose,74.0819,441.556,2.5,72.4535,440.191,2.5
152.6,left ear,79.9057,420.913,19,80.4348,420.282,19
152.6,right ear,92.295,430.227,19,91.7658,430.858,19
152.6,left front paw,79.3004,425.462,-8,81.8653,422.05,-8
152.6,right front paw,88.0928,432.072,-8,85.5279,435.484,-8
152.6,left hind paw,90.0323,397.874,-8,87.4674,401.286,-8
152.6,right hind paw,111.614,414.099,-8,114.178,410.688,-8
152.6,tail root,113.743,388.802,-6,113.743,388.802,-6
152.6,head center,86.1003,425.57,19,86.1003,425.57,19
152.6,tail base,100.823,405.987,19,100.823,405.987,19
152.633,nose,59.2717,449.225,2.5,63.5147,452.849,2.5
152.633,left ear,69.1223,430.172,19,67.718,431.816,19
152.633,right ear,79.3888,441.785,19,80.7931,440.14,19
152.633,left front paw,67.6158,434.507,-8,59.0013,442.123,-8
152.633,right front paw,74.9017,442.748,-8,83.5162,435.132,-8
152.633,left hind paw,83.6689,409.637,-8,92.2834,402.021,-8
152.633,right hind paw,101.552,429.865,-8,92.938,437.481,-8
152.633,tail root,108.718,405.51,-6,108.718,405.51,-6
152.633,head center,74.2555,435.978,19,74.2555,435.978,19
152.633,tail base,92.6107,419.751,19,92.6107,419.751,19
152.667,nose,44.6496,456.05,2.5,43.7895,454.666,2.5
152.667,left ear,56.8401,438.402,19,57.3767,438.069,19
152.667,right ear,65.5488,451.224,19,65.0122,451.558,19
152.667,left front paw,54.7953,442.511,-8,57.4991,440.675,-8
152.667,right front paw,60.9756,451.611,-8,58.2719,453.447,-8
152.667,left hind paw,73.8769,419.88,-8,71.1732,421.717,-8
152.667,right hind paw,89.0468,442.216,-8,91.7506,440.38,-8
152.667,tail root,99.2476,418.968,-6,99.2476,418.968,-6
152.667,head center,61.1945,444.813,19,61.1945,444.813,19
152.667,tail base,81.4619,431.048,19,81.4619,431.048,19
152.7,nose,27.7155,457.427,2.5,26.9867,455.073,2.5
152.7,left ear,43.6773,443.1,19,44.5898,442.817,19
152.7,right ear,49.164,457.596,19,48.2515,457.878,19
152.7,left front paw,40.7328,446.62,-8,45.37,444.865,-8
152.7,right front paw,44.6265,456.908,-8,39.9893,458.663,-8
152.7,left hind paw,64.5557,429.049,-8,59.9185,430.805,-8
152.7,right hind paw,74.1131,454.301,-8,78.7503,452.546,-8
152.7,tail root,89.4424,434.065,-6,89.4424,434.065,-6
152.7,head center,46.4206,450.348,19,46.4206,450.348,19
152.7,tail base,69.3344,441.675,19,69.3344,441.675,19
152.733,nose,10.9997,455.395,2.5,12.4301,460.465,2.5
152.733,left ear,29.6919,444.876,19,27.7274,445.43,19
152.733,right ear,31.8997,460.218,19,33.8642,459.663,19
152.733,left front paw,26.0531,447.672,-8,15.345,449.213,-8
152.733,right front paw,27.62,458.56,-8,38.3281,457.019,-8
152.733,left hind paw,53.123,435.694,-8,63.8311,434.153,-8
152.733,right hind paw,56.9689,462.419,-8,46.2608,463.96,-8
152.733,tail root,76.3267,445.994,-6,76.3267,445.994,-6
152.733,head center,30.7958,452.547,19,30.7958,452.547,19
152.733,tail base,55.046,449.057,19,55.046,449.057,19
152.767,nose,-3.94455,461.1,2.5,-4.21287,459.831,2.5
152.767,left ear,13.6303,448.804,19,14.1221,448.7,19
152.767,right ear,17.3266,463.857,19,16.8348,463.961,19
152.767,left front paw,10.2823,451.943,-8,12.8057,451.323,-8
152.767,right front paw,12.9054,462.625,-8,10.382,463.245,-8
152.767,left hind paw,36.0523,437.377,-8,33.5288,437.997,-8
152.767,right hind paw,42.491,463.598,-8,45.0144,462.979,-8
152.767,tail root,60.1513,445.361,-6,60.1513,445.361,-6
152.767,head center,15.4784,456.33,19,15.4784,456.33,19
152.767,tail base,39.2716,450.488,19,39.2716,450.488,19
152.8,nose,-20.3074,456.089,2.5,-20.0984,453.309,2.5
152.8,left ear,-0.267088,448.444,19,0.810457,448.525,19
152.8,right ear,-0.348276,463.944,19,-1.42582,463.863,19
152.8,left front paw,-4.27882,450.673,-8,1.33935,450.703,-8
152.8,right front paw,-4.33644,461.673,-8,-9.95461,461.644,-8
152.8,left hind paw,24.2627,442.823,-8,18.6445,442.793,-8
152.8,right hind paw,24.1213,469.822,-8,29.7394,469.852,-8
152.8,tail root,45.6917,456.435,-6,45.6917,456.435,-6
152.8,head center,-0.307682,456.194,19,-0.307682,456.194,19
152.8,tail base,24.192,456.322,19,24.192,456.322,19
152.833,nose,35.9087,456.347,2.5,35.292,451.334,2.5
152.833,left ear,15.8762,464.012,19,17.8187,463.774,19
152.833,right ear,15.9415,448.513,19,13.999,448.752,19
152.833,left front paw,19.8856,461.779,-8,30.236,461.823,-8
152.833,right front paw,19.932,450.779,-8,9.58161,450.736,-8
152.833,left hind paw,-8.64781,469.659,-8,-18.9982,469.616,-8
152.833,right hind paw,-8.53408,442.659,-8,1.81628,442.703,-8
152.833,tail root,-30.0908,456.069,-6,-30.0908,456.069,-6
152.833,head center,15.9088,456.263,19,15.9088,456.263,19
152.833,tail base,-8.59094,456.159,19,-8.59094,456.159,19
152.867,nose,51.8043,458.557,2.5,51.7077,459.622,2.5
152.867,left ear,31.3509,465.017,19,30.9384,464.979,19
152.867,right ear,32.3391,449.548,19,32.7516,449.586,19
152.867,left front paw,35.4862,463.026,-8,33.3501,462.89,-8
152.867,right front paw,36.1875,452.049,-8,38.3236,452.185,-8
152.867,left hind paw,6.53422,469.193,-8,8.67033,469.33,-8
152.867,right hind paw,8.25544,442.248,-8,6.11934,442.112,-8
152.867,tail root,-14.0614,454.35,-6,-14.0614,454.35,-6
152.867,head center,31.845,457.282,19,31.845,457.282,19
152.867,tail base,7.39483,455.721,19,7.39483,455.721,19
152.9,nose,67.416,461.238,2.5,66.8606,464.194,2.5
152.9,left ear,46.6835,466.736,19,45.5382,466.521,19
152.9,right ear,48.3923,451.33,19,49.5376,451.545,19
152.9,left front paw,50.9071,464.94,-8,44.8779,464.272,-8
152.9,right front paw,52.1199,454.008,-8,58.1491,454.676,-8
152.9,left hind paw,21.6989,469.75,-8,27.7281,470.418,-8
152.9,right hind paw,24.6756,442.914,-8,18.6464,442.245,-8
152.9,tail root,1.81831,453.962,-6,1.81831,453.962,-6
152.9,head center,47.5379,459.033,19,47.5379,459.033,19
152.9,tail base,23.1872,456.332,19,23.1872,456.332,19
152.933,nose,82.4355,466.997,2.5,82.9316,462.261,2.5
152.933,left ear,61.2145,470.117,19,63.0494,470.309,19
152.933,right ear,64.6531,455.003,19,62.8181,454.811,19
152.933,left front paw,65.614,468.81,-8,75.102,470.969,-8
152.933,right front paw,68.0543,458.084,-8,58.5663,455.925,-8
152.933,left hind paw,36.0494,470.288,-8,26.5614,468.13,-8
152.933,right hind paw,42.0391,443.961,-8,51.5271,446.12,-8
152.933,tail root,18.08,452.355,-6,18.08,452.355,-6
152.933,head center,62.9338,462.56,19,62.9338,462.56,19
152.933,tail base,39.0443,457.125,19,39.0443,457.125,19
152.967,nose,97.7868,470.725,2.5,97.5982,471.466,2.5
152.967,left ear,76.5464,473.709,19,76.2592,473.636,19
152.967,right ear,80.0814,458.618,19,80.3686,458.691,19
152.967,left front paw,80.9541,472.431,-8,79.464,472.082,-8
152.967,right front paw,83.4628,461.721,-8,84.9529,462.07,-8
152.967,left hind paw,51.3807,473.72,-8,52.8708,474.069,-8
152.967,right hind paw,57.5384,447.432,-8,56.0483,447.083,-8
152.967,tail root,33.5262,455.673,-6,33.5262,455.673,-6
152.967,head center,78.3139,466.164,19,78.3139,466.164,19
152.967,tail base,54.4595,460.576,19,54.4595,460.576,19
153,nose,113.994,469.111,2.5,113.45,472.365,2.5
153,left ear,93.4193,475.172,19,92.1585,474.961,19
153,right ear,94.7081,459.725,19,95.969,459.936,19
153,left front paw,97.5926,473.262,-8,90.9494,472.708,-8
153,right front paw,98.5072,462.3,-8,105.15,462.854,-8
153,left hind paw,68.5261,478.865,-8,75.1692,479.419,-8
153,right hind paw,70.7711,451.958,-8,64.1279,451.404,-8
153,tail root,48.223,463.624,-6,48.223,463.624,-6
153,head center,94.0637,467.448,19,94.0637,467.448,19
153,tail base,69.6486,465.411,19,69.6486,465.411,19
153.033,nose,129.815,469.385,2.5,129.555,464.909,2.5
153.033,left ear,109.424,476.038,19,111.158,475.938,19
153.033,right ear,110.265,460.561,19,108.53,460.662,19
153.033,left front paw,113.54,474.009,-8,122.667,474.505,-8
153.033,right front paw,114.137,463.025,-8,105.01,462.529,-8
153.033,left hind paw,84.648,480.451,-8,75.521,479.955,-8
153.033,right hind paw,86.1125,453.491,-8,95.2395,453.987,-8
153.033,tail root,63.9119,465.805,-6,63.9119,465.805,-6
153.033,head center,109.844,468.3,19,109.844,468.3,19
153.033,tail base,85.3803,466.971,19,85.3803,466.971,19
153.067,nose,145.651,468.143,2.5,145.647,468.618,2.5
153.067,left ear,125.683,475.974,19,125.498,475.973,19
153.067,right ear,125.619,460.474,19,125.804,460.476,19
153.067,left front paw,129.673,473.708,-8,128.723,473.712,-8
153.067,right front paw,129.629,462.708,-8,130.579,462.704,-8
153.067,left hind paw,101.206,481.824,-8,102.157,481.82,-8
153.067,right hind paw,101.096,454.824,-8,100.146,454.828,-8
153.067,tail root,79.6514,468.411,-6,79.6514,468.411,-6
153.067,head center,125.651,468.224,19,125.651,468.224,19
153.067,tail base,101.151,468.324,19,101.151,468.324,19
153.1,nose,161.375,470.718,2.5,160.809,474.247,2.5
153.1,left ear,140.886,477.064,19,139.518,476.845,19
153.1,right ear,141.959,461.601,19,143.327,461.82,19
153.1,left front paw,145.032,475.097,-8,137.813,474.596,-8
153.1,right front paw,145.794,464.123,-8,153.013,464.624,-8
153.1,left hind paw,116.047,481.104,-8,123.266,481.605,-8
153.1,right hind paw,117.916,454.169,-8,110.697,453.668,-8
153.1,tail root,95.533,466.148,-6,95.533,466.148,-6
153.1,head center,141.423,469.333,19,141.423,469.333,19
153.1,tail base,116.981,467.637,19,116.981,467.637,19
153.133,nose,177.161,471.655,2.5,176.989,467.44,2.5
153.133,left ear,156.7,478.091,19,158.333,478.025,19
153.133,right ear,157.705,462.624,19,156.072,462.691,19
153.133,left front paw,160.838,476.105,-8,169.4,476.662,-8
153.133,right front paw,161.551,465.129,-8,152.989,464.572,-8
153.133,left hind paw,131.879,482.24,-8,123.316,481.684,-8
153.133,right hind paw,133.63,455.297,-8,142.192,455.854,-8
153.133,tail root,111.3,467.374,-6,111.3,467.374,-6
153.133,head center,157.203,470.358,19,157.203,470.358,19
153.133,tail base,132.754,468.769,19,132.754,468.769,19
153.167,nose,192.055,478.624,2.5,192.008,478.818,2.5
153.167,left ear,170.809,481.567,19,170.734,481.549,19
153.167,right ear,174.373,466.483,19,174.449,466.501,19
153.167,left front paw,175.219,480.297,-8,174.829,480.205,-8
153.167,right front paw,177.749,469.592,-8,178.138,469.684,-8
153.167,left hind paw,145.643,481.529,-8,146.033,481.621,-8
153.167,right hind paw,151.852,455.253,-8,151.462,455.161,-8
153.167,tail root,127.824,463.447,-6,127.824,463.447,-6
153.167,head center,172.591,474.025,19,172.591,474.025,19
153.167,tail base,148.748,468.391,19,148.748,468.391,19
153.2,nose,208.361,475.974,2.5,207.783,479.764,2.5
153.2,left ear,187.963,482.606,19,186.494,482.382,19
153.2,right ear,188.82,467.13,19,190.289,467.354,19
153.2,left front paw,192.081,480.581,-8,184.317,480.151,-8
153.2,right front paw,192.689,469.598,-8,200.454,470.028,-8
153.2,left hind paw,163.182,486.993,-8,170.947,487.423,-8
153.2,right hind paw,164.675,460.034,-8,156.911,459.604,-8
153.2,tail root,142.462,472.325,-6,142.462,472.325,-6
153.2,head center,188.391,474.868,19,188.391,474.868,19
153.2,tail base,163.929,473.514,19,163.929,473.514,19
153.233,nose,223.733,480.728,2.5,223.989,476.77,2.5
153.233,left ear,202.737,485.113,19,204.271,485.212,19
153.233,right ear,205.264,469.821,19,203.731,469.722,19
153.233,left front paw,207.051,483.545,-8,214.993,484.858,-8
153.233,right front paw,208.844,472.693,-8,200.901,471.38,-8
153.233,left hind paw,177.628,486.792,-8,169.685,485.479,-8
153.233,right hind paw,182.03,460.153,-8,189.972,461.466,-8
153.233,tail root,158.616,469.967,-6,158.616,469.967,-6
153.233,head center,204.001,477.467,19,204.001,477.467,19
153.233,tail base,179.829,473.472,19,179.829,473.472,19
153.267,nose,239.757,475.145,2.5,239.753,475.085,2.5
153.267,left ear,220.291,484.153,19,220.314,484.152,19
153.267,right ear,219.304,468.685,19,219.28,468.686,19
153.267,left front paw,224.14,481.653,-8,224.259,481.645,-8
153.267,right front paw,223.439,470.675,-8,223.319,470.683,-8
153.267,left hind paw,196.207,491.453,-8,196.088,491.46,-8
153.267,right hind paw,194.487,464.508,-8,194.606,464.5,-8
153.267,tail root,173.891,479.35,-6,173.891,479.35,-6
153.267,head center,219.797,476.419,19,219.797,476.419,19
153.267,tail base,195.347,477.98,19,195.347,477.98,19
153.3,nose,254.564,467.744,2.5,255.14,471.782,2.5
153.3,left ear,237.025,480.091,19,235.46,480.314,19
153.3,right ear,233.285,465.049,19,234.85,464.826,19
153.3,left front paw,240.364,476.942,-8,232.322,478.941,-8
153.3,right front paw,237.71,466.267,-8,245.751,464.268,-8
153.3,left hind paw,214.636,491.582,-8,222.677,489.583,-8
153.3,right hind paw,208.122,465.38,-8,200.08,467.379,-8
153.3,tail root,190.514,483.668,-6,190.514,483.668,-6
153.3,head center,235.155,472.57,19,235.155,472.57,19
153.3,tail base,211.379,478.481,19,211.379,478.481,19
153.333,nose,267.132,456.389,2.5,265.15,453.233,2.5
153.333,left ear,252.769,472.319,19,253.992,471.551,19
153.333,right ear,245.785,458.482,19,244.562,459.25,19
153.333,left front paw,255.326,468.508,-8,262.067,465.106,-8
153.333,right front paw,250.37,458.688,-8,243.629,462.09,-8
153.333,left hind paw,233.488,488.492,-8,226.747,491.894,-8
153.333,right hind paw,221.322,464.388,-8,228.063,460.986,-8
153.333,tail root,208.211,486.128,-6,208.211,486.128,-6
153.333,head center,249.277,465.4,19,249.277,465.4,19
153.333,tail base,227.405,476.44,19,227.405,476.44,19
153.367,nose,279.326,445.871,2.5,279.158,445.616,2.5
153.367,left ear,266.771,463.262,19,266.87,463.197,19
153.367,right ear,258.331,450.261,19,258.232,450.326,19
153.367,left front paw,268.901,459.196,-8,269.412,458.864,-8
153.367,right front paw,262.911,449.97,-8,262.4,450.302,-8
153.367,left hind paw,249.353,481.426,-8,248.842,481.757,-8
153.367,right hind paw,234.651,458.78,-8,235.162,458.448,-8
153.367,tail root,223.969,481.81,-6,223.969,481.81,-6
153.367,head center,262.551,456.761,19,262.551,456.761,19
153.367,tail base,242.002,470.103,19,242.002,470.103,19
153.4,nose,293.426,438.561,2.5,295.201,442.484,2.5
153.4,left ear,280.136,455.396,19,278.615,456.084,19
153.4,right ear,272.262,442.045,19,273.782,441.357,19
153.4,left front paw,282.438,451.426,-8,274.887,455.879,-8
153.4,right front paw,276.85,441.951,-8,284.401,437.498,-8
153.4,left hind paw,261.953,472.795,-8,269.504,468.342,-8
153.4,right hind paw,248.237,449.538,-8,240.686,453.991,-8
153.4,tail root,236.576,472.088,-6,236.576,472.088,-6
153.4,head center,276.199,448.721,19,276.199,448.721,19
153.4,tail base,255.095,461.167,19,255.095,461.167,19
153.433,nose,302.806,424.699,2.5,300.245,422.315,2.5
153.433,left ear,293.137,443.846,19,294.061,442.853,19
153.433,right ear,282.761,432.332,19,281.837,433.324,19
153.433,left front paw,294.603,439.497,-8,299.862,434.756,-8
153.433,right front paw,287.238,431.325,-8,281.979,436.065,-8
153.433,left hind paw,278.787,464.519,-8,273.528,469.259,-8
153.433,right hind paw,260.712,444.462,-8,265.971,439.722,-8
153.433,tail root,253.778,468.884,-6,253.778,468.884,-6
153.433,head center,287.949,438.089,19,287.949,438.089,19
153.433,tail base,269.749,454.491,19,269.749,454.491,19
153.467,nose,311.383,410.961,2.5,310.974,410.616,2.5
153.467,left ear,304.163,431.158,19,304.296,431,19
153.467,right ear,292.439,421.02,19,292.305,421.178,19
153.467,left front paw,305.077,426.661,-8,305.777,425.852,-8
153.467,right front paw,296.757,419.466,-8,296.057,420.275,-8
153.467,left hind paw,292.487,453.451,-8,291.787,454.26,-8
153.467,right hind paw,272.064,435.791,-8,272.763,434.982,-8
153.467,tail root,268.212,460.884,-6,268.212,460.884,-6
153.467,head center,298.301,426.089,19,298.301,426.089,19
153.467,tail base,282.275,444.621,19,282.275,444.621,19
153.5,nose,323.176,400.273,2.5,326.056,403.755,2.5
153.5,left ear,314.884,420.054,19,313.534,421.17,19
153.5,right ear,303.72,409.302,19,305.069,408.186,19
153.5,left front paw,316.038,415.612,-8,309.645,422.25,-8
153.5,right front paw,308.115,407.982,-8,314.508,401.343,-8
153.5,left hind paw,302.03,441.689,-8,308.423,435.051,-8
153.5,right hind paw,282.583,422.96,-8,276.189,429.598,-8
153.5,tail root,277.392,447.81,-6,277.392,447.81,-6
153.5,head center,309.302,414.678,19,309.302,414.678,19
153.5,tail base,292.306,432.325,19,292.306,432.325,19
153.533,nose,327.747,383.929,2.5,324.801,382.473,2.5
153.533,left ear,324.086,405.063,19,324.65,403.922,19
153.533,right ear,310.801,397.078,19,310.237,398.219,19
153.533,left front paw,324.218,400.476,-8,327.639,394.785,-8
153.533,right front paw,314.79,394.809,-8,311.369,400.5,-8
153.533,left hind paw,316.391,429.024,-8,312.97,434.715,-8
153.533,right hind paw,293.25,415.113,-8,296.672,409.422,-8
153.533,tail root,293.744,440.496,-6,293.744,440.496,-6
153.533,head center,317.443,401.071,19,317.443,401.071,19
153.533,tail base,304.821,422.069,19,304.821,422.069,19
153.567,nose,332.31,368.44,2.5,331.622,368.142,2.5
153.567,left ear,331.061,389.853,19,331.176,389.586,19
153.567,right ear,316.958,383.42,19,316.843,383.686,19
153.567,left front paw,330.674,385.28,-8,331.296,383.915,-8
153.567,right front paw,320.666,380.715,-8,320.043,382.079,-8
153.567,left hind paw,326.124,414.529,-8,325.502,415.894,-8
153.567,right hind paw,301.559,403.324,-8,302.182,401.96,-8
153.567,tail root,304.919,428.488,-6,304.919,428.488,-6
153.567,head center,324.01,386.636,19,324.01,386.636,19
153.567,tail base,313.842,408.927,19,313.842,408.927,19
153.6,nose,331.153,351.491,2.5,335.631,352.973,2.5
153.6,left ear,334.745,372.637,19,334.171,374.373,19
153.6,right ear,319.559,369.537,19,320.133,367.801,19
153.6,left front paw,333.341,368.268,-8,331.413,377.71,-8
153.6,right front paw,322.563,366.068,-8,324.491,356.626,-8
153.6,left hind paw,335.478,397.792,-8,337.406,388.351,-8
153.6,right hind paw,309.024,392.391,-8,307.096,401.833,-8
153.6,tail root,317.95,416.157,-6,317.95,416.157,-6
153.6,head center,327.152,371.087,19,327.152,371.087,19
153.6,tail base,322.251,395.092,19,322.251,395.092,19
153.633,nose,330.035,335.339,2.5,326.947,335.328,2.5
153.633,left ear,336.143,355.9,19,336.147,354.703,19
153.633,right ear,320.693,354.647,19,320.689,355.843,19
153.633,left front paw,334.223,351.731,-8,334.727,345.521,-8
153.633,right front paw,323.259,350.842,-8,322.756,357.052,-8
153.633,left hind paw,339.893,380.784,-8,339.39,386.995,-8
153.633,right hind paw,312.982,378.602,-8,313.485,372.392,-8
153.633,tail root,324.7,401.123,-6,324.7,401.123,-6
153.633,head center,328.418,355.273,19,328.418,355.273,19
153.633,tail base,326.438,379.693,19,326.438,379.693,19
153.667,nose,336.184,320.256,2.5,335.253,320.073,2.5
153.667,left ear,339.431,341.458,19,339.502,341.098,19
153.667,right ear,324.297,338.11,19,324.226,338.471,19
153.667,left front paw,338.098,337.067,-8,338.508,335.212,-8
153.667,right front paw,327.358,334.69,-8,326.947,336.545,-8
153.667,left hind paw,339.752,366.622,-8,339.342,368.477,-8
153.667,right hind paw,313.39,360.789,-8,313.8,358.934,-8
153.667,tail root,321.926,384.698,-6,321.926,384.698,-6
153.667,head center,331.864,339.784,19,331.864,339.784,19
153.667,tail base,326.571,363.706,19,326.571,363.706,19
153.7,nose,345.387,306.559,2.5,349.666,308.945,2.5
153.7,left ear,345.038,328.005,19,344.114,329.663,19
153.7,right ear,330.678,322.171,19,331.603,320.512,19
153.7,left front paw,344.459,323.452,-8,340.685,332.741,-8
153.7,right front paw,334.268,319.312,-8,338.042,310.023,-8
153.7,left hind paw,341.143,352.867,-8,344.917,343.579,-8
153.7,right hind paw,316.129,342.704,-8,312.355,351.993,-8
153.7,tail root,320.543,367.705,-6,320.543,367.705,-6
153.7,head center,337.858,325.088,19,337.858,325.088,19
153.7,tail base,328.636,347.786,19,328.636,347.786,19
153.733,nose,347.384,290.501,2.5,344.538,289.935,2.5
153.733,left ear,349.537,311.842,19,349.756,310.739,19
153.733,right ear,334.595,307.72,19,334.375,308.823,19
153.733,left front paw,348.431,307.388,-8,349.987,301.748,-8
153.733,right front paw,337.827,304.463,-8,336.272,310.102,-8
153.733,left hind paw,348.564,336.989,-8,347.008,342.629,-8
153.733,right hind paw,322.536,329.809,-8,324.092,324.169,-8
153.733,tail root,329.833,354.125,-6,329.833,354.125,-6
153.733,head center,342.066,309.781,19,342.066,309.781,19
153.733,tail base,335.55,333.399,19,335.55,333.399,19
153.767,nose,347.789,274.363,2.5,346.665,274.214,2.5
153.767,left ear,352.241,295.345,19,352.299,294.91,19
153.767,right ear,336.941,292.867,19,336.883,293.302,19
153.767,left front paw,350.66,291.037,-8,351.023,288.797,-8
153.767,right front paw,339.801,289.278,-8,339.439,291.518,-8
153.767,left hind paw,354,320.449,-8,353.637,322.69,-8
153.767,right hind paw,327.347,316.132,-8,327.71,313.892,-8
153.767,tail root,337.236,339.514,-6,337.236,339.514,-6
153.767,head center,344.591,294.106,19,344.591,294.106,19
153.767,tail base,340.674,318.291,19,340.674,318.291,19
153.8,nose,346.357,258.269,2.5,351.346,259.159,2.5
153.8,left ear,353.106,278.628,19,352.761,280.561,19
153.8,right ear,337.625,277.86,19,337.97,275.927,19
153.8,left front paw,351.057,274.522,-8,350.542,284.895,-8
153.8,right front paw,340.071,273.976,-8,340.586,263.603,-8
153.8,left hind paw,357.634,303.383,-8,358.149,293.01,-8
153.8,right hind paw,330.667,302.044,-8,330.152,312.418,-8
153.8,tail root,343.084,324.188,-6,343.084,324.188,-6
153.8,head center,345.365,278.244,19,345.365,278.244,19
153.8,tail base,344.15,302.714,19,344.15,302.714,19
153.833,nose,345.414,242.361,2.5,342.689,242.543,2.5
153.833,left ear,353.134,262.372,19,353.063,261.316,19
153.833,right ear,337.634,262.349,19,337.704,263.405,19
153.833,left front paw,350.89,258.369,-8,350.898,252.869,-8
153.833,right front paw,339.89,258.352,-8,339.881,263.853,-8
153.833,left hind paw,358.847,286.881,-8,358.839,292.381,-8
153.833,right hind paw,331.847,286.84,-8,331.855,281.34,-8
153.833,tail root,345.315,308.361,-6,345.315,308.361,-6
153.833,head center,345.384,262.361,19,345.384,262.361,19
153.833,tail base,345.347,286.861,19,345.347,286.861,19
153.867,nose,340.581,226.796,2.5,339.296,227.012,2.5
153.867,left ear,350.93,245.583,19,350.846,245.085,19
153.867,right ear,335.568,247.651,19,335.652,248.149,19
153.867,left front paw,348.166,241.919,-8,347.818,239.333,-8
153.867,right front paw,337.264,243.387,-8,337.613,245.973,-8
153.867,left hind paw,359.897,269.097,-8,360.245,271.683,-8
153.867,right hind paw,333.138,272.699,-8,332.79,270.113,-8
153.867,tail root,349.386,292.206,-6,349.386,292.206,-6
153.867,head center,343.249,246.617,19,343.249,246.617,19
153.867,tail base,346.517,270.898,19,346.517,270.898,19
153.9,nose,333.747,212.007,2.5,338.919,211.296,2.5
153.9,left ear,346.508,229.247,19,346.784,231.251,19
153.9,right ear,331.56,233.344,19,331.284,231.34,19
153.9,left front paw,343.281,225.984,-8,346.114,236.319,-8
153.9,right front paw,332.672,228.891,-8,329.84,218.556,-8
153.9,left hind paw,358.53,251.355,-8,355.697,241.02,-8
153.9,right hind paw,332.491,258.492,-8,335.323,268.827,-8
153.9,tail root,351.194,275.659,-6,351.194,275.659,-6
153.9,head center,339.034,231.295,19,339.034,231.295,19
153.9,tail base,345.51,254.924,19,345.51,254.924,19
153.933,nose,335.629,195.562,2.5,333.088,195.972,2.5
153.933,left ear,345.251,214.732,19,345.092,213.747,19
153.933,right ear,329.822,216.21,19,329.981,217.195,19
153.933,left front paw,342.63,210.965,-8,342.136,205.808,-8
153.933,right front paw,331.68,212.014,-8,332.174,217.171,-8
153.933,left hind paw,353.311,238.572,-8,353.805,243.729,-8
153.933,right hind paw,326.434,241.147,-8,325.94,235.99,-8
153.933,tail root,341.923,261.261,-6,341.923,261.261,-6
153.933,head center,337.537,215.471,19,337.537,215.471,19
153.933,tail base,339.873,239.859,19,339.873,239.859,19
153.967,nose,338.921,179.6,2.5,337.464,179.598,2.5
153.967,left ear,345.901,199.881,19,345.902,199.317,19
153.967,right ear,330.413,199.29,19,330.412,199.854,19
153.967,left front paw,343.806,195.798,-8,343.917,192.881,-8
153.967,right front paw,332.814,195.378,-8,332.702,198.296,-8
153.967,left hind paw,350.712,224.583,-8,350.601,227.5,-8
153.967,right hind paw,323.732,223.552,-8,323.843,220.635,-8
153.967,tail root,336.401,245.552,-6,336.401,245.552,-6
153.967,head center,338.157,199.586,19,338.157,199.586,19
153.967,tail base,337.222,224.068,19,337.222,224.068,19
154,nose,331.895,164.234,2.5,337.249,164.017,2.5
154,left ear,343.004,182.582,19,343.087,184.657,19
154,right ear,327.74,185.276,19,327.656,183.202,19
154,left front paw,340.093,179.034,-8,342.008,189.882,-8
154,right front paw,329.26,180.946,-8,327.345,170.098,-8
154,left hind paw,352.925,205.709,-8,351.01,194.861,-8
154,right hind paw,326.337,210.403,-8,328.252,221.251,-8
154,tail root,343.369,229.229,-6,343.369,229.229,-6
154,head center,335.372,183.929,19,335.372,183.929,19
154,tail base,339.631,208.056,19,339.631,208.056,19
154.033,nose,330.079,148.418,2.5,327.7,148.922,2.5
154.033,left ear,340.694,167.056,19,340.498,166.134,19
154.033,right ear,325.363,169.342,19,325.559,170.264,19
154.033,left front paw,337.879,163.432,-8,337.157,158.595,-8
154.033,right front paw,326.999,165.054,-8,327.72,169.891,-8
154.033,left hind paw,349.995,190.44,-8,350.716,195.277,-8
154.033,right hind paw,323.29,194.422,-8,322.569,189.585,-8
154.033,tail root,339.813,213.696,-6,339.813,213.696,-6
154.033,head center,333.029,168.199,19,333.029,168.199,19
154.033,tail base,336.642,192.431,19,336.642,192.431,19
154.067,nose,321.372,134.236,2.5,319.884,134.813,2.5
154.067,left ear,335.187,150.643,19,334.963,150.067,19
154.067,right ear,320.524,155.668,19,320.748,156.245,19
154.067,left front paw,331.762,147.589,-8,330.725,144.562,-8
154.067,right front paw,321.356,151.155,-8,322.393,154.181,-8
154.067,left hind paw,348.569,171.956,-8,349.606,174.983,-8
154.067,right hind paw,323.027,180.709,-8,321.99,177.682,-8
154.067,tail root,342.768,196.671,-6,342.768,196.671,-6
154.067,head center,327.855,153.156,19,327.855,153.156,19
154.067,tail base,335.798,176.333,19,335.798,176.333,19
154.1,nose,324.837,117.37,2.5,330.312,117.659,2.5
154.1,left ear,334.252,136.642,19,334.14,138.764,19
